id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo
11487,,2,6,0,58,2,0,0,1,0.08126722,0.03232758,0,0,0,44.8,0,0,0,7,0,0,0,0,0,0,0,0,0.45502913
11488,1,3,5,0,46,5,1,0,0,0.19604863,0.02816901,60135,2575.123,1,60.9,0,0,0,3,0,0,0,0,1,0,0,0,0.76077902
11489,1,1,0,1,57,5,1,0,0,0.05319803,0.0770975,19639,3322.1255,1,67,0,1,1,1,0,0,1,0,0,0,0,0,0.67405421
11490,,2,9,1,51,1,0,1,0,0.1393643,0.05611511,28641,465.39865,0,39.5,0,0,0,4,0,0,1,0,0,1,0,0,0.44491282
11491,1,2,2,0,51,1,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,1,54.5,0,0,0,1,0,0,0,0,0,0,0,0,0.34667477
11492,,1,4,0,81,2,1,0,0,0.08660714,0.09430256,52500,3839.6995,0,59.7,0,0,0,4,0,1,0,0,0,0,0,1,0.49939823
11493,0,2,8,0,71,2,0,0,1,0.04647676,0.0702509,36208,4.7856774,0,44.2,0,0,1,8,0,0,0,0,0,0,0,0,0.34985292
11494,1,1,5,1,39,1,1,0,0,0.06394708,0.02402403,49671,1551.8436,0,62.9,0,0,0,7,0,0,0,0,0,0,0,0,0.59636873
11495,1,2,5,1,53,1,1,0,0,0.33636799,0.03736089,67500,686.11707,1,43.5,0,0,1,5,0,0,1,0,0,0,0,0,0.52676576
11496,,1,2,0,45,1,1,0,0,0.27601156,0.01340996,63605,1682.5393,0,47.7,0,0,0,6,0,0,0,0,0,0,0,0,0.46800378
11497,,3,0,0,64,1,0,1,0,0.08220859,0,34844,2090.9304,0,55.8,0,1,0,7,0,1,0,0,0,0,0,0,0.354325
11498,0,2,5,1,39,2,0,1,0,0.07943262,0.05675147,30768,805.18787,0,37.7,0,0,1,1,0,0,0,0,0,0,0,0,0.44505385
11499,0,2,5,0,60,2,0,0,1,0.03343465,0.11891892,29615,231.22641,0,41.3,0,0,0,7,0,0,1,0,0,0,0,0,0.3710056
11500,1,1,2,1,62,1,1,0,0,0.37551022,0.05,186595,407.56598,0,47.7,0,0,1,5,0,1,0,0,0,0,0,0,0.20983718
11501,1,3,4,0,63,1,1,0,0,0.10428306,0,43462,1089.4738,0,42.5,1,0,0,10,0,0,0,0,0,0,0,0,0.53132951
11502,0,2,3,1,49,2,0,0.63176143,0.36823857,0.12955032,0.04347826,63478,0.93167847,0,23.9,1,0,1,6,0,0,0,0,0,0,0,0,0.34745598
11503,,2,3,0,64,2,0,0,1,0.12052117,0.05402364,56769,1.2748791,0,27,0,0,1,7,0,1,0,0,0,0,0,0,0.29522118
11504,0,2,6,0,59,2,0,0,1,0.11913358,0.06455863,36782,2.4081235,0,25.7,0,0,1,2,0,1,0,0,0,0,0,0,0.34815603
11505,1,3,2,1,32,1,0.84848487,0,0.15151516,0.1527712,0.04597396,55191,240.34489,0,52.4,0,0,0,5,0,0,0,0,1,0,0,0,0.8049745
11506,0,3,5,0,77,2,1,0,0,0.24242425,0.02173913,63813,3149.468,0,50.4,0,0,0,6,0,1,0,0,0,0,0,0,0.45985842
11507,0,2,5,1,26,2,0,0.97779477,0.02220521,0.12005109,0.1010274,41600,223.10323,0,41.3,0,0,0,1,0,1,0,0,0,0,0,0,0.41479161
11508,,3,3,0,36,2,0.68516284,0,0.31483716,0.19401947,0.03808244,70129,183.87068,0,50.9,0,0,0,1,0,0,0,0,0,0,0,0,0.39141148
11509,,1,2,1,83,2,1,0,0,0.28337595,0.02590019,56250,3528.3887,0,51,0,0,0,10,0,1,0,0,0,0,0,0,0.55414164
11510,0,1,7,1,31,2,1,0,0,0.08248472,0.04581901,54519,2376.5469,0,71.9,0,0,1,2,0,1,0,0,0,0,0,0,0.58356774
11511,,3,4,1,52,5,1,0,0,0.17218544,0,131312,796.716,0,43.9,0,0,0,3,0,0,1,0,0,0,0,1,0.35090086
11512,1,2,8,1,52,2,0,1,0,0.093359,0.0864745,27768,468.15472,0,41.3,0,0,1,5,0,0,0,0,0,0,0,0,0.44920906
11513,,2,5,0,38,2,0.91388267,0,0.0861173,0.21953675,0.01011378,62198,69.459702,0,50.6,0,0,0,8,0,1,0,0,0,0,0,0,0.4592171
11514,,3,0,1,68,5,0.7955097,0,0.20449029,0.22301024,0.02313625,73403,54.053444,0,29.1,0,1,0,5,0,1,0,0,0,0,0,0,0.46834758
11515,1,3,3,0,51,1,1,0,0,0.04823331,0.06245181,35645,1310.8439,0,61.4,0,0,0,7,0,1,0,0,0,0,1,0,0.55998707
11516,0,2,6,1,86,2,0,0.61319888,0.38680109,0.04503464,0.0860215,30573,58.945576,0,47.2,0,0,0,6,0,0,1,0,0,0,0,0,0.43377429
11517,0,2,5,1,73,1,0,1,0,0.03090129,0.07792208,28231,988.27649,0,41.7,0,0,1,9,0,0,1,0,0,0,0,0,0.44507673
11518,1,2,8,1,31,1,0,0.69512546,0.30487454,0.07888839,0.08483853,53710,15.003167,0,40.3,0,0,0,10,0,1,0,0,0,0,0,0,0.38110319
11519,,1,1,1,71,1,1,0,0,0.08301158,0.07073171,55833,1822.0005,0,57.3,0,0,0,4,0,0,0,0,0,0,0,0,0.56829143
11520,0,3,8,1,79,1,1,0,0,0.06137725,0.05507394,31977,3018.9412,0,58.1,0,0,0,8,0,1,0,0,0,0,0,0,0.63505048
11521,0,1,3,0,41,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,55.1,0,0,0,2,0,0,0,0,0,0,0,0,0.38055685
11522,0,1,3,0,48,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,60.5,0,0,0,2,0,1,0,0,0,0,0,0,0.37866384
11523,1,3,2,1,78,1,1,0,0,0.23672566,0,95108,3052.594,0,46.2,0,1,0,7,0,1,0,0,0,0,0,0,0.44325122
11524,1,1,7,1,55,1,1,0,0,0.0982469,0.03829604,55469,1641.8254,0,63.6,0,0,0,10,0,0,1,0,0,1,0,0,0.57338965
11525,0,2,6,0,65,5,0,0,1,0.07989348,0.12345679,35446,1.4190681,0,48.8,0,0,0,3,0,0,0,0,0,0,0,1,0.35150668
11526,1,2,2,1,54,1,1,0,0,0.19079685,0.04219949,68313,1669.4229,0,49.3,0,0,0,9,0,1,0,0,0,0,0,0,0.53133774
11527,,1,8,1,42,1,1,0,0,0.07108239,0.04846939,52031,3976.2234,0,61.6,0,0,0,4,0,0,1,0,0,1,0,0,0.58820599
11528,1,3,2,0,48,1,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,36.7,0,0,0,6,0,0,0,0,0,0,0,0,0.32311642
11529,0,3,0,0,63,2,0,0.41604632,0.58395368,0.08367576,0.04500776,33244,181.37096,0,45.6,0,0,0,1,0,1,0,0,0,0,0,0,0.35850209
11530,1,3,4,0,20,2,1,0,0,0.12170754,0.03729604,79733,613.64966,0,46.4,0,0,1,10,0,0,1,0,0,0,0,0,0.43517351
11531,,3,1,1,58,1,1,0,0,0.1865285,0.06418919,88695,1332.5502,0,56.4,0,0,0,7,0,0,0,0,0,0,0,0,0.46976677
11532,1,2,0,0,40,1,0,1,0,0.04918033,0.05733333,40761,663.29755,0,45.1,0,0,0,9,0,0,1,0,0,1,0,0,0.34564596
11533,0,1,2,0,62,2,1,0,0,0.24691358,0.06934307,164898,630.91772,0,39.6,0,1,1,8,0,0,1,0,0,0,0,0,0.20638879
11534,0,1,3,0,43,2,1,0,0,0.25677604,0.02631579,91634,522.23523,0,50.6,0,0,0,3,0,0,0,0,0,0,0,0,0.3880929
11535,1,1,3,0,25,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,1,60.2,0,0,0,4,0,0,0,0,0,0,0,0,0.38489732
11536,1,2,8,0,63,1,0.8441053,0,0.15589467,0.16100918,0.0250272,61804,19.981148,0,40.9,0,0,0,1,0,0,1,0,0,0,0,0,0.44169763
11537,1,3,3,0,39,1,1,0,0,0.10431655,0.09612626,53750,3887.5547,1,55,0,0,0,9,0,1,0,0,0,0,0,0,0.50683492
11538,1,2,7,0,42,2,1,0,0,0.12958227,0.05981941,33348,3237.0291,0,63.8,0,0,0,5,0,1,0,0,0,0,0,0,0.56523341
11539,0,1,2,0,81,1,1,0,0,0.33022773,0.04385965,58750,3288.8132,1,52.3,0,0,0,1,0,0,0,0,0,0,0,0,0.46907052
11540,0,2,8,0,46,2,0,1,0,0.093359,0.0864745,27768,468.15472,0,36.3,0,0,1,7,0,1,0,0,0,0,0,0,0.3773568
11541,,1,4,1,75,2,1,0,0,0.05817783,0.09779951,41298,5433.0737,0,56.1,1,1,1,3,0,1,0,0,0,0,0,0,0.60990787
11542,1,3,2,1,60,1,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,0,53.1,1,1,1,1,0,0,1,0,0,0,0,0,0.41575667
11543,1,1,2,0,47,1,1,0,0,0.20428015,0.15989848,55600,1122.4606,0,44.2,0,0,0,1,0,0,0,0,0,0,0,0,0.49342874
11544,,3,5,1,95,2,1,0,0,0.15836102,0.07354838,48125,5392.748,0,57.2,0,0,0,7,0,0,1,0,0,0,0,0,0.58019674
11545,1,2,6,1,34,2,0.97532403,0,0.02467597,0.24602251,0.03283713,66709,352.30533,0,51.3,0,1,0,3,0,0,0,0,0,0,1,0,0.53400606
11546,1,3,5,0,44,1,1,0,0,0.14329737,0.03157895,61542,3475.9155,0,51.7,0,1,0,8,0,0,0,0,0,0,0,0,0.48090053
11547,0,2,3,1,42,2,0,1,0,0.1854714,0.0204918,34643,2193.032,0,35.8,1,0,1,2,0,0,0,0,0,0,0,0,0.42795947
11548,0,2,8,0,64,2,0,0.45156482,0.54843515,0.12210526,0.03960396,36667,43.578896,0,36.3,0,0,0,9,0,1,0,0,0,0,0,0,0.34723458
11549,,3,6,1,39,2,1,0,0,0.20281832,0.04530012,65611,2742.1235,0,57.1,0,0,0,5,0,0,1,0,0,0,0,1,0.5429672
11550,0,3,9,1,30,2,1,0,0,0.12601626,0.05833333,64375,1178.1011,0,51.6,0,0,0,5,0,1,0,0,0,0,0,0,0.55287796
11551,,2,2,1,58,2,0.8170163,0,0.18298368,0.28099173,0.03583502,74384,225.86588,0,38.8,0,0,0,3,0,0,0,0,0,0,0,0,0.46973291
11552,,2,0,1,57,1,1,0,0,0.09081474,0.04611792,42136,1290.1014,0,48.6,0,0,1,6,0,1,0,0,0,0,1,0,0.61134136
11553,1,3,3,0,96,1,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,1,56.4,0,0,1,2,0,0,1,0,0,0,0,0,0.43768108
11554,,3,4,0,73,2,1,0,0,0.15486726,0.13076924,50735,1759.4506,0,50,0,1,0,9,0,0,1,0,0,0,0,0,0.50316375
11555,0,1,3,1,33,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.5,0,0,0,5,0,0,0,0,0,0,0,0,0.45656136
11556,,2,0,0,30,5,1,0,0,0.11142454,0,44239,1068.4681,0,48,0,0,0,7,0,0,0,0,0,0,0,1,0.53810334
11557,,3,0,0,34,2,0,0.42221263,0.5777874,0.13129252,0.05561173,40806,0.93110037,0,56.1,0,0,0,6,0,1,0,0,0,0,0,0,0.34335929
11558,1,1,3,1,22,5,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.5,0,0,0,2,0,0,0,0,0,0,0,0,0.45969701
11559,0,2,2,0,84,2,0,0.90256411,0.0974359,0.10456853,0.04,50417,317.25015,0,32.1,0,0,0,10,0,1,0,0,0,0,0,0,0.30704701
11560,,3,2,0,41,5,0.90640289,0,0.09359711,0.21622428,0.04329312,68665,248.82831,0,40.4,0,0,0,8,0,0,0,0,0,0,0,0,0.43769929
11561,1,2,2,1,67,1,1,0,0,0.09961315,0.05617978,54464,300.50024,0,53.4,1,0,0,1,0,0,0,0,0,0,0,0,0.57271129
11562,,2,5,1,20,5,0,0,1,0.03076923,0.09961686,29485,520.83313,0,41.2,0,0,0,4,0,0,0,0,0,0,0,0,0.45626652
11563,1,2,3,0,32,1,0,0.75371552,0.2462845,0.12919897,0.13804714,31513,89.488312,1,37.2,0,0,0,4,0,0,0,0,0,0,0,0,0.368586
11564,,2,6,0,45,5,0,0.61319888,0.38680109,0.04503464,0.0860215,30573,58.945576,0,48.2,0,0,0,8,0,1,0,0,0,0,0,0,0.37210578
11565,,3,0,0,62,1,0.16709845,0,0.83290154,0.07322326,0.04985479,50625,2.4796009,0,41.7,0,1,0,6,0,0,1,0,0,0,0,0,0.34381947
11566,0,1,3,0,33,2,0.80747765,0,0.19252232,0.21702838,0.03313253,71139,70.902016,0,49.7,0,0,0,2,0,1,0,0,0,0,0,0,0.41272333
11567,1,3,9,1,64,1,1,0,0,0.05479452,0.05381727,58333,2246.9622,0,51.6,1,1,0,9,0,0,0,0,0,0,1,0,0.56452185
11568,0,2,8,0,59,1,0.04113754,0.5907709,0.36809158,0.07331137,0.05084164,44583,72.783394,0,44,0,0,0,2,0,0,0,0,0,0,0,0,0.33718309
11569,1,3,3,1,61,5,1,0,0,0.08881876,0.05224719,60665,1015.2558,0,50.8,0,0,1,4,0,1,0,0,0,0,0,0,0.55687434
11570,0,2,8,0,47,5,0,0.69512546,0.30487454,0.07888839,0.08483853,53710,15.003167,0,48.3,0,0,0,8,0,1,0,0,0,0,0,0,0.30852026
11571,1,2,7,1,22,5,1,0,0,0.05023697,0.02569593,37566,2546.6316,1,67.5,0,0,1,10,0,1,0,0,0,0,1,0,0.63560534
11572,1,1,7,0,60,5,1,0,0,0.05419223,0.05346821,42014,2052.1179,1,68,0,0,0,2,0,1,0,0,0,0,0,0,0.53848952
11573,0,2,8,1,53,2,1,0,0,0.1411936,0.00821355,45000,401.90118,0,43.8,0,0,1,2,0,1,0,0,0,0,0,0,0.60223067
11574,,2,0,0,51,1,1,0,0,0.20457666,0.02561048,54342,1947.3126,0,45,0,0,1,6,0,1,0,0,0,0,0,0,0.4972266
11575,1,2,5,0,76,2,0,1,0,0.07943262,0.05675147,30768,805.18787,0,37.7,0,0,0,1,0,1,0,0,0,0,0,0,0.36193675
11576,0,1,3,1,30,2,1,0,0,0.14141414,0.05194805,59729,523.95825,0,61.8,0,0,1,5,0,0,0,0,0,0,0,0,0.56576997
11577,0,2,5,1,31,2,0,0.51441717,0.48558283,0.05902439,0.09261577,46681,7.3554564,0,32.8,1,0,1,5,0,1,0,0,0,0,0,0,0.40187162
11578,,1,7,1,56,1,1,0,0,0.17693837,0.05433962,57375,452.41171,0,64.4,0,0,0,6,0,1,0,0,0,0,0,0,0.5635221
11579,1,2,2,1,61,5,0.13653137,0,0.86346865,0.20789474,0,63125,5.5497189,0,46.8,0,0,0,10,0,0,1,0,0,1,0,0,0.36806238
11580,1,3,4,0,57,1,1,0,0,0.10103627,0.06717364,62429,1784.5526,0,55.4,0,0,0,4,0,0,1,0,0,1,0,0,0.47634706
11581,0,1,1,0,64,2,1,0,0,0.02941176,0.01649485,53102,1596.9819,0,63,0,0,0,6,0,0,1,0,0,0,0,0,0.50608242
11582,0,3,2,1,42,1,1,0,0,0.22788605,0.03093923,65726,1009.4989,0,53.5,0,0,0,9,0,0,1,0,0,1,0,0,0.54064935
11583,0,2,6,0,57,2,0,1,0,0.17212121,0.07794677,39028,263.21707,0,51.7,0,0,0,6,0,0,0,0,0,0,0,0,0.34013403
11584,0,1,7,0,52,5,1,0,0,0.08924206,0.07541899,49821,1141.7885,0,59.9,0,0,1,8,0,1,0,0,0,0,0,0,0.51571202
11585,,3,4,0,74,2,1,0,0,0.09617548,0.06113537,48171,1231.3881,0,47.4,0,0,0,9,0,1,0,0,0,0,0,0,0.51407796
11586,1,3,6,1,37,1,1,0,0,0.13564815,0.04703726,62619,2108.9622,0,54.9,0,0,0,7,0,1,0,0,0,0,0,0,0.5556668
11587,0,2,6,0,46,2,0.99703401,0,0.00296597,0.29125249,0.02893518,61356,890.15509,0,49.8,0,0,0,3,0,0,0,0,0,0,0,0,0.47285119
11588,,2,4,1,27,2,1,0,0,0.09368192,0.11654527,21250,2000.3754,0,65.7,0,0,0,8,0,1,0,0,0,0,0,0,0.6753093
11589,1,3,3,1,42,1,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,56.1,0,0,0,4,0,0,0,0,0,0,0,0,0.52877682
11590,,3,4,1,64,2,1,0,0,0.1417004,0.02758621,60750,1336.8925,0,52,0,0,0,8,0,0,1,0,0,1,0,1,0.55336541
11591,,2,0,0,63,1,0.91629297,0,0.08370703,0.00657895,0.09968521,31482,128.08875,0,55.6,0,0,0,4,0,1,0,0,0,0,0,0,0.5533523
11592,0,2,8,0,85,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526,8.5937424,0,38.8,0,0,0,8,0,0,0,0,0,0,0,1,0.36110315
11593,1,3,5,0,83,1,1,0,0,0.27884614,0.02139037,70878,2040.9996,0,52.8,0,0,0,8,0,0,1,0,0,0,0,0,0.43560138
11594,1,3,5,0,68,5,1,0,0,0.06186317,0.10635697,37042,2465.9041,0,57.6,0,0,0,3,0,1,0,0,0,0,0,0,0.54999423
11595,1,1,3,1,59,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.5,0,0,0,3,0,0,1,0,0,0,1,0,0.44916391
11596,0,3,2,1,35,2,1,0,0,0.19572192,0.02763819,86303,763.31775,0,49,1,0,0,2,0,0,1,0,0,0,0,0,0.48331142
11597,1,3,5,0,53,5,1,0,0,0.14329737,0.03157895,61542,3475.9155,1,51.7,0,0,0,2,0,1,0,0,0,0,0,0,0.47832116
11598,,2,5,1,60,5,0.91388267,0,0.0861173,0.21953675,0.01011378,62198,69.459702,0,46.1,1,0,1,4,0,0,0,0,0,0,0,0,0.52873033
11599,1,3,6,0,47,2,1,0,0,0.2636103,0,71250,589.93884,0,51.7,0,0,1,7,0,0,0,0,0,0,0,1,0.44565028
11600,0,3,2,0,59,5,0.9029218,0,0.09707823,0.1105559,0.05037313,57316,94.149086,0,60,0,0,0,2,0,0,0,0,0,0,0,0,0.47047111
11601,0,1,3,0,51,2,1,0,0,0.10018553,0.01737452,75891,344.54321,0,51.3,0,0,0,5,0,1,0,0,0,0,0,0,0.43888742
11602,,2,9,1,62,1,0,0,1,0.23653846,0.01909091,68281,12.711905,0,39.5,0,0,0,9,0,1,0,0,0,0,0,0,0.32676017
11603,,1,3,1,41,5,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,57.3,1,0,1,8,0,0,0,0,0,0,0,0,0.52906293
11604,,3,3,1,52,2,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,0,56.1,0,0,0,10,0,0,0,0,0,0,0,0,0.49215528
11605,0,1,3,0,34,2,0.995354,0,0.00464602,0.14659776,0.03584447,60137,798.21008,0,52.4,0,0,0,1,0,1,0,0,0,0,0,0,0.48676592
11606,1,1,6,1,60,1,1,0,0,0.06020067,0.03868195,45365,1616.2366,0,71.9,0,0,0,8,0,0,0,0,0,0,0,0,0.60290909
11607,1,2,6,1,60,1,0,0.71428573,0.2857143,0.00710339,0.06035889,33015,173.9745,0,40.1,1,0,0,10,0,1,0,0,0,0,0,0,0.43609288
11608,1,2,0,1,29,1,1,0,0,0.12084063,0.10675381,28611,1662.1554,0,51.6,0,0,0,4,0,0,1,0,0,1,1,0,0.65418053
11609,1,1,6,1,32,1,1,0,0,0.07392996,0.05510535,43000,2184.5718,0,84.3,0,0,0,4,0,0,1,0,0,1,0,0,0.6164422
11610,,3,0,0,48,4,0,0.82820231,0.17179769,0.17514125,0.06366822,63594,92.795303,0,40.4,1,0,0,7,0,1,0,0,0,0,0,0,0.28005302
11611,0,3,2,0,32,2,0.90640289,0,0.09359711,0.21622428,0.04329312,68665,248.82831,0,35.5,0,0,1,6,0,0,0,0,0,0,0,0,0.44024447
11612,,1,1,0,38,1,1,0,0,0.04553734,0.10660981,51058,3595.5496,0,56.1,0,0,0,10,0,0,0,0,0,0,0,0,0.51797235
11613,1,2,0,1,45,1,1,0,0,0.09081474,0.04611792,42136,1290.1014,0,47.1,0,0,0,10,0,0,0,0,0,0,0,0,0.61461037
11614,,3,8,0,37,5,1,0,0,0.11129297,0.07564647,35138,6695.9956,0,66.2,0,0,0,7,0,0,0,0,0,0,0,0,0.56218129
11615,1,1,2,0,58,2,1,0,0,0.24074075,0.05982054,42031,3235.8511,0,53.7,0,0,0,9,0,1,0,0,0,0,0,0,0.52960014
11616,0,2,2,0,57,2,0.88020831,0,0.11979166,0.01300578,0.13017751,38056,97.464828,0,51.8,0,0,0,9,0,0,1,0,0,0,0,0,0.52763128
11617,0,2,2,1,41,2,0.8170163,0,0.18298368,0.28099173,0.03583502,74384,225.86588,0,40.8,0,0,1,4,0,1,0,0,0,0,0,0,0.47459802
11618,0,2,4,0,49,2,1,0,0,0.10719874,0.03428819,45986,1137.3595,0,51.8,0,0,0,3,0,1,0,0,0,0,0,0,0.5274083
11619,0,2,3,0,32,2,0,0,1,0.13735047,0.04720812,65367,5.7551379,0,26.9,0,0,0,6,0,1,0,0,0,0,0,0,0.28116974
11620,1,3,3,1,29,1,1,0,0,0.03423423,0.17647059,42250,1482.4292,0,60,0,0,0,2,0,0,0,0,0,0,0,0,0.62019849
11621,0,3,8,0,64,2,1,0,0,0.1392922,0.07252679,40504,3883.3704,0,59.3,0,0,0,9,0,0,1,0,0,0,0,0,0.53737032
11622,,2,1,0,60,5,1,0,0,0.17497733,0.00715746,59013,2785.0659,0,54.4,1,0,0,6,0,0,0,0,0,0,0,0,0.48244125
11623,1,2,6,1,46,1,0.83159411,0,0.1684059,0.34122491,0.01959307,110069,8.5026903,0,36.7,0,0,0,10,0,0,0,0,0,0,0,0,0.37036234
11624,0,3,2,1,59,2,1,0,0,0.19906323,0.16431925,42150,1321.2377,0,50.9,1,0,0,10,0,1,0,0,0,0,0,0,0.60452676
11625,0,2,5,0,48,2,0.98681539,0,0.01318458,0.38356832,0.02389318,107255,558.45288,0,43.1,1,0,1,2,0,0,1,0,0,0,0,0,0.33558941
11626,1,2,5,0,49,5,0,1,0,0.04525862,0.01775148,41875,751.7309,0,41.2,0,0,1,3,0,1,0,0,0,0,0,0,0.34083799
11627,0,2,0,1,63,2,0,0.86551726,0.13448276,0.11162551,0.08118433,41294,36.534397,0,46,0,0,0,9,0,1,0,0,0,0,0,0,0.40597686
11628,1,2,6,0,32,5,0,0,1,0.10588235,0.0906801,26458,0.17937686,0,33.1,0,0,0,3,0,1,0,0,0,0,0,0,0.38418427
11629,1,3,1,1,44,1,1,0,0,0.22396576,0.04761905,77746,1261.6318,0,48.8,0,1,0,4,0,0,0,0,0,0,0,0,0.50452232
11630,0,2,0,1,59,2,0,1,0,0.04918033,0.05733333,40761,663.29755,0,45.1,0,0,1,10,0,0,0,0,0,0,0,1,0.41186863
11631,1,2,8,0,55,5,0,0.07540466,0.92459536,0.14004376,0.05115962,45441,7.4788542,0,44.9,0,0,0,1,0,0,0,0,0,0,1,0,0.32538778
11632,0,2,2,1,64,2,0.8170163,0,0.18298368,0.28099173,0.03583502,74384,225.86588,0,40.8,1,1,0,3,0,0,1,0,0,0,0,0,0.46801716
11633,0,2,0,1,48,2,0.47017047,0,0.52982956,0.224631,0.03927492,81985,73.847893,0,37.2,0,0,1,4,0,0,1,0,0,0,0,0,0.38294271
11634,,2,6,1,58,2,0.99703401,0,0.00296597,0.29125249,0.02893518,61356,890.15509,0,56,0,1,0,9,0,0,0,0,0,0,0,1,0.54520708
11635,,2,6,1,55,2,0.83159411,0,0.1684059,0.34122491,0.01959307,110069,8.5026903,0,39.9,1,0,1,6,0,0,1,0,0,0,1,0,0.3679556
11636,,2,5,1,35,1,0,0.68883467,0.31116533,0.11938775,0.06925208,40721,108.42972,0,41.2,1,0,1,5,0,1,0,0,0,0,0,0,0.41513121
11637,0,3,2,0,31,5,0.51913875,0,0.48086125,0.06844106,0.02118644,67169,54.177513,0,50.1,0,0,0,4,0,1,0,0,0,0,0,0,0.37459126
11638,1,3,2,0,72,1,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,45.9,0,0,0,4,0,0,0,0,0,0,0,0,0.31711853
11639,1,2,0,1,70,1,0,1,0,0.07880435,0.07809111,44167,1417.1168,0,45.7,1,1,1,5,0,1,0,0,0,0,0,0,0.39746127
11640,,1,1,0,37,1,1,0,0,0.05917874,0.01558442,60446,2533.7991,0,49.1,0,0,1,7,0,0,1,0,0,1,0,0,0.49053916
11641,1,2,8,1,66,5,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526,8.5937424,0,42.5,0,0,0,1,0,1,0,0,0,0,0,0,0.43906525
11642,1,2,5,1,45,1,1,0,0,0.14445755,0.01935484,55772,2874.1233,0,55.9,0,1,1,5,0,1,0,0,0,0,0,1,0.57321
11643,,2,2,0,59,2,0.91507995,0,0.08492003,0.16202091,0.02816901,83376,288.57916,0,42.3,0,0,1,3,0,1,0,0,0,0,0,0,0.39479566
11644,1,1,7,0,63,1,1,0,0,0.06010568,0.09991942,48508,624.94562,0,67.2,1,0,0,10,0,0,0,0,0,0,0,0,0.51769418
11645,1,1,6,0,42,1,1,0,0,0.02620087,0.11622641,33611,7554.1079,0,61.4,0,0,0,7,0,0,0,0,1,0,0,0,0.81869876
11646,,2,9,1,62,2,0.08209273,0.65929389,0.25861335,0.17849223,0.06482364,56516,39.772984,0,37.4,0,0,0,5,0,0,0,0,0,0,0,0,0.37639195
11647,1,2,6,0,47,1,0.98681539,0,0.01318458,0.38356832,0.02389318,107255,558.45288,0,45.7,0,0,1,7,0,1,0,0,0,0,0,0,0.3358455
11648,1,2,2,0,61,1,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,51.1,0,0,0,1,0,0,0,0,0,0,0,0,0.31986019
11649,,1,8,0,29,1,1,0,0,0.09728657,0.07573099,28998,7431.0376,0,72.1,0,0,0,7,0,1,0,0,0,0,0,0,0.58296192
11650,1,3,1,1,62,1,1,0,0,0.22929937,0.00966851,67344,2713.8337,0,53.6,0,0,0,9,0,0,0,0,0,0,0,0,0.53027981
11651,0,2,9,0,71,2,0,1,0,0.25120774,0.01498929,59917,451.39108,0,43.5,0,0,0,6,0,0,0,0,0,0,0,0,0.28080162
11652,1,2,1,1,64,2,1,0,0,0.07034221,0.13390928,42426,3240.0464,0,62.3,1,0,1,7,0,1,0,0,0,0,0,0,0.60882831
11653,1,2,5,0,63,1,0,0.97779477,0.02220521,0.12005109,0.1010274,41600,223.10323,0,41.3,0,1,1,3,0,1,0,0,0,0,1,0,0.33392543
11654,1,2,8,0,62,1,0,0.07540466,0.92459536,0.14004376,0.05115962,45441,7.4788542,0,44.9,0,0,0,4,0,0,0,0,0,0,0,0,0.3236258
11655,,3,2,0,63,2,0.84848487,0,0.15151516,0.1527712,0.04597396,55191,240.34489,0,51.8,1,0,0,7,0,0,0,0,0,0,0,0,0.46227106
11656,,2,8,1,44,2,0.85419101,0,0.14580897,0.08364839,0.02985075,65125,113.59472,0,39.4,0,0,0,10,0,0,0,0,0,0,0,0,0.51891625
11657,,1,3,1,68,1,1,0,0,0.04994451,0.11191861,44792,4063.8606,0,56.3,1,0,0,6,0,0,0,0,0,0,0,0,0.60219294
11658,0,2,5,0,69,2,0,1,0,0.04525862,0.01775148,41875,751.7309,0,49.2,0,0,1,1,0,0,1,0,0,1,0,0,0.33569729
11659,1,2,4,0,45,5,1,0,0,0.19844961,0.02371541,54000,2156.5349,0,60.6,0,0,1,10,0,0,0,0,0,0,0,0,0.50029033
